snapped_at,price,market_cap,total_volume
2016-07-24 00:00:00 UTC,0.752345,0,11763300
2016-07-25 00:00:00 UTC,0.615038,50616060,10943600
2016-07-26 00:00:00 UTC,2.25258,185381596,47520200
2016-07-27 00:00:00 UTC,1.61,132498899.3,63109100
2016-07-28 00:00:00 UTC,1.71,140728644.6,40221600
2016-07-29 00:00:00 UTC,1.67,137436746.5,20828400
2016-07-30 00:00:00 UTC,1.56,128384026.7,10265500
2016-07-31 00:00:00 UTC,1.81,148958389.9,28954300
2016-08-01 00:00:00 UTC,2.29,188461167.4,45218600
2016-08-02 00:00:00 UTC,2.76,227443480.1,143356000
2016-08-03 00:00:00 UTC,2.56,210962068.5,75830900
2016-08-04 00:00:00 UTC,2.3,189536233.4,43518200
2016-08-05 00:00:00 UTC,2.59,213434280.2,20373200
2016-08-06 00:00:00 UTC,2.65,218378703.7,22834500
2016-08-07 00:00:00 UTC,2.14,177036713,31180400
2016-08-08 00:00:00 UTC,2.14,177136993.4,15732800
2016-08-09 00:00:00 UTC,1.93,159810540.8,23698700
2016-08-10 00:00:00 UTC,1.68,139163312.4,19863500
2016-08-11 00:00:00 UTC,1.86,154134470.7,17393900
2016-08-12 00:00:00 UTC,1.84,152535275,15364400
2016-08-13 00:00:00 UTC,1.88,155910738.7,3867230
2016-08-14 00:00:00 UTC,1.94,160947056,6987530
2016-08-15 00:00:00 UTC,1.86,154369903.9,7302370
2016-08-16 00:00:00 UTC,1.86,154428244.7,4071690
2016-08-17 00:00:00 UTC,1.74,144519780.3,5066540
2016-08-18 00:00:00 UTC,1.69,140419779.6,4452620
2016-08-19 00:00:00 UTC,1.78,147952460.8,6193830
2016-08-20 00:00:00 UTC,1.74,144683354.2,3343850
2016-08-21 00:00:00 UTC,1.72,143075239.9,1867730
2016-08-22 00:00:00 UTC,1.66,138135859.2,4770630
2016-08-23 00:00:00 UTC,1.61,134026372.3,6296870
2016-08-24 00:00:00 UTC,1.46,121583608.2,5991080
2016-08-25 00:00:00 UTC,1.38,114965139.4,9708570
2016-08-26 00:00:00 UTC,1.44,120009408.5,6278280
2016-08-27 00:00:00 UTC,1.36,113385231.8,3427400
2016-08-28 00:00:00 UTC,1.33,110925649.5,4844490
2016-08-29 00:00:00 UTC,1.26,105126760.6,6346410
2016-08-30 00:00:00 UTC,1.24,103496612.4,7009320
2016-08-31 00:00:00 UTC,1.18,98525716.6,6084830
2016-09-01 00:00:00 UTC,1.48,123621514,13498100
2016-09-02 00:00:00 UTC,1.4,116983738.2,6498080
2016-09-03 00:00:00 UTC,1.35,112847604.3,4593020
2016-09-04 00:00:00 UTC,1.43,119581406.2,3608280
2016-09-05 00:00:00 UTC,1.46,122136527.8,4738280
2016-09-06 00:00:00 UTC,1.47,123019741.5,2625500
2016-09-07 00:00:00 UTC,1.48,123903744.1,2843450
2016-09-08 00:00:00 UTC,1.46,122275438,2252820
2016-09-09 00:00:00 UTC,1.4,117294910.6,2437100
2016-09-10 00:00:00 UTC,1.42,119014846.2,1472620
2016-09-11 00:00:00 UTC,1.34,112352003.9,4145910
2016-09-12 00:00:00 UTC,1.32,110716317.4,1724140
2016-09-13 00:00:00 UTC,1.29,108239635.3,1643440
2016-09-14 00:00:00 UTC,1.3,109119865.4,1595380
2016-09-15 00:00:00 UTC,1.28,107481982.7,1368090
2016-09-16 00:00:00 UTC,1.32,110882364.1,1873970
2016-09-17 00:00:00 UTC,1.32,110924028.6,1012110
2016-09-18 00:00:00 UTC,1.32,110966239.6,1938750
2016-09-19 00:00:00 UTC,1.28,107643004.2,1326170
2016-09-20 00:00:00 UTC,1.25,105158902.5,2516030
2016-09-21 00:00:00 UTC,1.23,103515590.9,2629900
2016-09-22 00:00:00 UTC,1.26,106081029.2,6865170
2016-09-23 00:00:00 UTC,1.24,104435999.2,1707750
2016-09-24 00:00:00 UTC,1.25,105316706.3,869255
2016-09-25 00:00:00 UTC,1.21,101985670.4,974538
2016-09-26 00:00:00 UTC,1.2,101179862.4,1366810
2016-09-27 00:00:00 UTC,1.19,100373872.5,1885130
2016-09-28 00:00:00 UTC,1.25,105475360,2120890
2016-09-29 00:00:00 UTC,1.27,107203764.5,1274830
2016-09-30 00:00:00 UTC,1.26,106399219.5,752634
2016-10-01 00:00:00 UTC,1.19,100524810.9,2441570
2016-10-02 00:00:00 UTC,1.19,100562129.3,977108
2016-10-03 00:00:00 UTC,1.19,100600581.8,1580040
2016-10-04 00:00:00 UTC,1.16,98101314.84,1123870
2016-10-05 00:00:00 UTC,1.19,100675662.4,2008830
2016-10-06 00:00:00 UTC,1.17,99021177.45,1017310
2016-10-07 00:00:00 UTC,1.17,99057152.61,1015850
2016-10-08 00:00:00 UTC,1.18,99942048.18,986406
2016-10-09 00:00:00 UTC,1.17,99132759.18,398315
2016-10-10 00:00:00 UTC,1.16,98312497.48,909349
2016-10-11 00:00:00 UTC,1.1,93271348.5,2232600
2016-10-12 00:00:00 UTC,1.03,87366744.46,2752460
2016-10-13 00:00:00 UTC,1.01,85702442.03,1454640
2016-10-14 00:00:00 UTC,0.990631,84089543.04,939122
2016-10-15 00:00:00 UTC,0.990304,84094288.47,574333
2016-10-16 00:00:00 UTC,1.17,99387770.04,2885360
2016-10-17 00:00:00 UTC,1.08,91779727.32,3508860
2016-10-18 00:00:00 UTC,1.05,89262487.65,1694570
2016-10-19 00:00:00 UTC,1.05,89295146.85,1064810
2016-10-20 00:00:00 UTC,1.04,88478660.4,714144
2016-10-21 00:00:00 UTC,1.03,87660383.04,784328
2016-10-22 00:00:00 UTC,1.05,89396531.7,1045620
2016-10-23 00:00:00 UTC,1.05,89429719.05,554207
2016-10-24 00:00:00 UTC,1.03,87759298.06,614371
2016-10-25 00:00:00 UTC,1.03,87789447.19,1353460
2016-10-26 00:00:00 UTC,1.02,86955613.02,1062020
2016-10-27 00:00:00 UTC,0.992465,84654427.04,2326750
2016-10-28 00:00:00 UTC,0.972332,82955962.11,1696630
2016-10-29 00:00:00 UTC,0.908174,77521792.58,2675010
2016-10-30 00:00:00 UTC,0.927065,79154173.41,1489180
2016-10-31 00:00:00 UTC,0.911575,77855682.74,1054150
2016-11-01 00:00:00 UTC,0.883244,75476423.64,1332460
2016-11-02 00:00:00 UTC,0.87703,74972519.27,650849
2016-11-03 00:00:00 UTC,0.894499,76493658.04,1352640
2016-11-04 00:00:00 UTC,0.971357,83096599.57,2086250
2016-11-05 00:00:00 UTC,1.04,89003066.88,1956790
2016-11-06 00:00:00 UTC,0.985199,84344461.72,1078400
2016-11-07 00:00:00 UTC,0.928565,79525895.5,1025740
2016-11-08 00:00:00 UTC,0.930972,79758502.23,822369
2016-11-09 00:00:00 UTC,0.914164,78350659.84,1037320
2016-11-10 00:00:00 UTC,0.922209,79070081.62,626507
2016-11-11 00:00:00 UTC,0.919324,78852020.02,504642
2016-11-12 00:00:00 UTC,0.903418,77518950.51,719770
2016-11-13 00:00:00 UTC,0.907208,77875489.52,463670
2016-11-14 00:00:00 UTC,0.890751,76494578.25,287469
2016-11-15 00:00:00 UTC,0.922766,79277436.64,674767
2016-11-16 00:00:00 UTC,0.909332,78153557.19,947772
2016-11-17 00:00:00 UTC,0.893968,76861944.55,482559
2016-11-18 00:00:00 UTC,0.870103,74839010.36,525350
2016-11-19 00:00:00 UTC,0.86146,74124692.68,395386
2016-11-20 00:00:00 UTC,0.85909,73949541.1,382162
2016-11-21 00:00:00 UTC,0.85156,73328111.76,274747
2016-11-22 00:00:00 UTC,0.841786,72513207.9,433866
2016-11-23 00:00:00 UTC,0.816471,70357151.29,737129
2016-11-24 00:00:00 UTC,0.769995,66377948.73,1108290
2016-11-25 00:00:00 UTC,0.84148,72567468.93,1330700
2016-11-26 00:00:00 UTC,0.782708,67523600.82,459288
2016-11-27 00:00:00 UTC,0.778128,67153843.14,272764
2016-11-28 00:00:00 UTC,0.758728,65503966.25,265521
2016-11-29 00:00:00 UTC,0.74592,64422382.57,788581
2016-11-30 00:00:00 UTC,0.747856,64612891.75,391962
2016-12-01 00:00:00 UTC,0.764982,66117843.3,412783
2016-12-02 00:00:00 UTC,0.797346,68940576.37,1167150
2016-12-03 00:00:00 UTC,0.772061,66780094.06,407457
2016-12-04 00:00:00 UTC,0.762552,65981657.94,542495
2016-12-05 00:00:00 UTC,0.824148,71338761.03,1231270
2016-12-06 00:00:00 UTC,0.781201,67646963.95,1629650
2016-12-07 00:00:00 UTC,0.822841,71278704.48,577558
2016-12-08 00:00:00 UTC,0.819102,70981079.28,536907
2016-12-09 00:00:00 UTC,0.812738,70456071.92,571667
2016-12-10 00:00:00 UTC,0.852835,73960803.71,531857
2016-12-11 00:00:00 UTC,0.931103,80779570.75,1769350
2016-12-12 00:00:00 UTC,0.913056,79243139.57,1157860
2016-12-13 00:00:00 UTC,0.981481,85213612.4,1521450
2016-12-14 00:00:00 UTC,0.991656,86129666.06,1132700
2016-12-15 00:00:00 UTC,1.08,93839758.2,3153440
2016-12-16 00:00:00 UTC,1.07,93006538.93,1488380
2016-12-17 00:00:00 UTC,0.997295,86719017.81,1360920
2016-12-18 00:00:00 UTC,1.05,91337039.85,674301
